timestamp,requests,memory,threads,cpu,anomaly
2026-03-22 21:58:49.851,1.0,18279362.0,23.0,0.0024700816234077,0
2026-03-22 21:58:51.718,1.0,18279362.0,23.0,0.0024700816234077,0
2026-03-22 21:59:04.851,2.0,18301779.0,23.0,0.0207341992922403,0
2026-03-22 21:59:06.718,2.0,18301779.0,23.0,0.0207341992922403,0
2026-03-22 21:59:19.851,3.0,18325549.0,23.0,0.0096069296200795,0
2026-03-22 21:59:21.718,3.0,18325549.0,23.0,0.0096069296200795,0
2026-03-22 21:59:34.851,4.0,18609491.0,23.0,0.0033353007939725,0
2026-03-22 21:59:36.718,4.0,18609491.0,23.0,0.0033353007939725,0
2026-03-22 21:59:49.851,5.0,18618403.0,23.0,0.0018904476107284,0
2026-03-22 21:59:51.718,5.0,18618403.0,23.0,0.0018904476107284,0
2026-03-22 22:00:04.851,6.0,18624905.0,23.0,0.0039451215008166,0
2026-03-22 22:00:06.718,6.0,18624905.0,23.0,0.0039451215008166,0
2026-03-22 22:00:19.851,7.0,18904213.0,23.0,0.002140170611153,0
2026-03-22 22:00:21.718,7.0,18904213.0,23.0,0.002140170611153,0
2026-03-22 22:00:34.851,8.0,18916549.0,23.0,0.0024456683970898,0
2026-03-22 22:00:36.718,8.0,18916549.0,23.0,0.0024456683970898,0
2026-03-22 22:00:49.851,9.0,18923629.0,23.0,0.0017512245727044,0
2026-03-22 22:00:51.718,9.0,18923629.0,23.0,0.0017512245727044,0
2026-03-22 22:01:04.851,10.0,19200044.0,23.0,0.0029195415022322,0
2026-03-22 22:01:06.718,10.0,19200044.0,23.0,0.0029195415022322,0
2026-03-22 22:01:19.851,11.0,19209502.0,23.0,0.0022513001308696,0
2026-03-22 22:01:21.718,11.0,19209502.0,23.0,0.0022513001308696,0
2026-03-22 22:01:34.851,12.0,19224882.0,23.0,0.0020290393607639,0
2026-03-22 22:01:36.718,12.0,19224882.0,23.0,0.0020290393607639,0
2026-03-22 22:01:49.851,13.0,19228716.0,23.0,0.0021942978766277,0
